Car_ID,Brand,Model,Car_Type,Year,Fuel_Type,Transmission,Mileage,Engine_cc,Power_HP,Seats,Color,Price_INR,Condition,Owner_Type,Insurance_Status,Registration_City,Service_History,Accident_History,Car_Availability
3710,Volkswagen,T-Roc,SUV,2005,Petrol,Manual,19.36,3599,154,8,Grey,3044525,Used,3rd,Valid,Baldwinhaven,Yes,No,Sold
3711,Nissan,Micra,Hatchback,2019,Diesel,Manual,18.75,3821,91,4,Green,434734,Used,2nd,Expired,New Yolanda,Yes,No,Sold
3712,Volkswagen,Polo,Hatchback,2019,Petrol,Automatic,13.47,1579,69,5,Silver,2095863,Used,1st,Expired,Sarahside,No,Yes,Available
3713,Hyundai,Kona Electric,EV,2014,Diesel,Manual,16.71,1183,409,5,Blue,2042464,New,2nd,Valid,New John,Yes,Yes,Available
3714,Tata,Nexon EV,EV,2016,EV,Automatic,23.05,3591,368,8,Black,3587629,New,3rd,Expired,North Tiffany,Yes,No,Available
3715,Maruti,Ertiga,MPV,2023,Petrol,Automatic,11.54,1185,102,5,Black,106948,Used,3rd,Valid,New Billymouth,Yes,No,Available
3716,MG,ZS EV,SUV,2010,Petrol,Manual,11.92,3476,316,5,Green,4192120,New,2nd,Valid,Jamieberg,Yes,Yes,Available
3717,Nissan,Sunny,Sedan,2006,Diesel,Automatic,21.87,1218,57,8,Black,1860781,Used,2nd,Valid,Lesterstad,No,No,Available
3718,Kia,Picanto,Hatchback,2015,EV,Automatic,20.07,2250,289,5,Black,147202,Used,3rd,Valid,Shawnshire,No,Yes,Sold
3719,Honda,Honda e,EV,2024,CNG,Manual,22.69,1219,376,2,Blue,4242310,Used,1st,Valid,Linburgh,Yes,Yes,Sold
3720,Nissan,Rogue,SUV,2009,Diesel,Automatic,17.49,1570,435,8,Black,3561513,Used,3rd,Valid,Scottfurt,No,No,Sold
3721,Ford,EcoSport,SUV,2005,Petrol,Automatic,12.15,1316,362,8,Grey,440959,Used,2nd,Valid,West Isaiah,Yes,No,Available
3722,BMW,X3,SUV,2010,CNG,Automatic,15.63,3320,255,2,White,4075593,Used,3rd,Expired,Lake Brian,Yes,Yes,Available
3723,Tata,Tigor EV,EV,2011,EV,Automatic,20.87,2246,351,2,Blue,3422860,New,3rd,Valid,Lake Katherine,No,No,Sold
3724,Maruti,Vitara Brezza,SUV,2011,CNG,Automatic,21.77,1771,91,7,Red,2060343,Used,2nd,Valid,North Nancystad,No,Yes,Available
3725,Volkswagen,Virtus,Sedan,2007,CNG,Automatic,18.95,3255,133,2,Grey,2436841,Used,1st,Valid,Port Rickyshire,Yes,Yes,Sold
3726,Toyota,Corolla,Sedan,2008,Petrol,Manual,17.8,4708,238,4,Silver,2049925,Used,1st,Expired,New Josephshire,No,No,Available
3727,Volkswagen,ID.4,EV,2009,Petrol,Manual,21.4,3399,402,7,Silver,620082,New,3rd,Valid,North Gina,No,Yes,Available
3728,Volkswagen,Golf,Hatchback,2020,Diesel,Manual,24.25,3765,354,4,Blue,4956592,New,1st,Valid,South Carloshaven,No,No,Sold
3729,Mercedes,E-Class Cabriolet,Convertible,2012,Diesel,Manual,12.79,2457,264,7,Green,2631668,New,1st,Expired,Velazquezmouth,No,No,Available
3730,Volkswagen,T-Roc,SUV,2015,EV,Automatic,21.89,2975,91,7,Red,193047,New,2nd,Valid,Jamieberg,No,No,Available
3731,Nissan,Leaf,EV,2006,EV,Automatic,16.41,1081,205,5,Grey,1926847,Used,1st,Expired,West Ashleyside,No,Yes,Available
3732,Mercedes,EQC,EV,2022,Diesel,Manual,18.53,2619,249,5,Black,1096019,New,3rd,Valid,Richmondport,Yes,Yes,Sold
3733,Honda,Odyssey,MPV,2014,Diesel,Manual,13.24,4738,374,7,Green,247936,New,3rd,Expired,South Michaelmouth,No,No,Available
3734,Honda,WR-V,SUV,2013,EV,Automatic,19.77,2109,345,5,Grey,2805232,New,1st,Expired,Scottfurt,No,Yes,Sold
3735,Honda,Honda e,EV,2023,Diesel,Automatic,21.26,1058,97,4,Red,3351781,Used,3rd,Valid,Arnoldmouth,No,Yes,Available
3736,Volkswagen,ID.4,EV,2005,Petrol,Manual,13.6,1166,146,7,White,1274204,New,2nd,Expired,South James,Yes,No,Available
3737,Audi,e-tron,EV,2011,CNG,Automatic,19.96,3012,381,2,Black,3837077,Used,1st,Expired,South Carloshaven,No,Yes,Available
3738,Hyundai,i20,Hatchback,2020,Petrol,Manual,10.03,4904,418,4,Blue,942794,Used,1st,Valid,South Carloshaven,No,No,Available
3739,Mahindra,Thar,SUV,2008,CNG,Manual,18.5,3950,285,4,Silver,341137,New,1st,Valid,Lake Krista,Yes,No,Available
3740,Nissan,Rogue,SUV,2016,EV,Automatic,24.4,2484,132,2,Green,3795943,Used,2nd,Expired,Robertschester,No,Yes,Sold
3741,Hyundai,Staria,MPV,2024,Diesel,Automatic,20.03,2509,245,5,Silver,2014000,New,3rd,Valid,Shawnshire,Yes,Yes,Sold
3742,Kia,EV6,EV,2021,Diesel,Automatic,16.89,3213,395,7,Black,4475991,Used,2nd,Valid,Linburgh,No,Yes,Sold
3743,Volkswagen,Virtus,Sedan,2014,CNG,Manual,19.33,2027,354,4,Grey,4319219,Used,3rd,Valid,South Michaelmouth,No,No,Sold
3744,Tata,Tigor EV,EV,2013,CNG,Manual,10.8,2692,92,8,Grey,2518312,New,1st,Expired,New John,Yes,No,Sold
3745,Toyota,Glanza,Hatchback,2022,CNG,Automatic,13.29,3568,199,8,Green,1513800,New,3rd,Valid,New Josephshire,Yes,No,Available
3746,Kia,EV6,EV,2014,CNG,Manual,24.89,4814,230,2,White,2830902,New,3rd,Expired,Jamieberg,Yes,No,Sold
3747,Mercedes,EQC,EV,2009,CNG,Manual,19.93,1015,109,4,Green,4640764,New,1st,Expired,Jamieberg,Yes,No,Sold
3748,Renault,Triber,Sedan,2006,Diesel,Automatic,10.56,969,101,7,Grey,1467899,Used,1st,Valid,New Michelleshire,Yes,Yes,Sold
3749,Maruti,Vitara Brezza,SUV,2013,Diesel,Automatic,23.1,2460,218,2,Silver,2160159,Used,2nd,Valid,Baldwinhaven,No,No,Available
3750,Ford,Aspire,Sedan,2006,Petrol,Manual,24.2,4682,363,5,Silver,3970640,New,1st,Expired,North Victoriahaven,No,Yes,Available
3751,Nissan,Micra,Hatchback,2011,CNG,Automatic,17.95,2012,253,2,Green,4547676,New,1st,Valid,West Jennifer,No,No,Available
3752,MG,ZS EV Hatch,Hatchback,2005,EV,Manual,22.13,951,146,5,Black,4633441,Used,3rd,Expired,Daniellehaven,Yes,No,Sold
3753,MG,ZS EV Hatch,Hatchback,2025,EV,Automatic,14.81,944,68,2,Red,4047668,New,1st,Valid,West Jennifer,No,Yes,Available
3754,Nissan,Leaf,EV,2023,CNG,Automatic,19.2,2159,271,2,White,2028340,Used,1st,Expired,Graybury,Yes,Yes,Sold
3755,Mahindra,Marazzo EV,MPV,2016,Diesel,Automatic,17.38,4160,368,7,Black,2850636,New,3rd,Expired,Hallport,Yes,No,Sold
3756,Hyundai,i20,Hatchback,2023,CNG,Automatic,21.42,4924,377,8,Blue,1149818,New,3rd,Expired,Lake Brian,Yes,Yes,Available
3757,Tata,Altroz,Hatchback,2016,Diesel,Automatic,18.37,2105,412,2,Black,1162329,Used,3rd,Valid,Stephaniemouth,No,Yes,Available
3758,Maruti,Ertiga,MPV,2021,Diesel,Manual,22.42,3367,439,2,Silver,2261941,Used,1st,Valid,New Billymouth,Yes,Yes,Sold
3759,Toyota,Glanza,Hatchback,2010,CNG,Automatic,24.34,4356,233,2,Grey,2871659,Used,2nd,Valid,South Michaelmouth,No,Yes,Sold
3760,Tata,Tigor,Sedan,2014,EV,Manual,21.53,4402,425,2,Green,4032402,Used,2nd,Expired,Hallport,Yes,Yes,Sold
3761,MG,Hector,SUV,2013,CNG,Manual,14.03,3491,373,2,White,3684962,New,2nd,Expired,Sarafort,Yes,Yes,Available
3762,MG,ZS EV Hatch,Hatchback,2005,Diesel,Manual,24.5,3845,359,8,Black,753585,New,2nd,Valid,New Michelleshire,Yes,Yes,Available
3763,Honda,City,Sedan,2018,Petrol,Automatic,15.27,2571,382,7,Red,4993427,Used,2nd,Valid,Stephaniemouth,Yes,No,Available
3764,Maruti,WagonR EV,EV,2011,CNG,Automatic,14.76,4209,303,4,Silver,640913,New,1st,Expired,Lesterstad,No,No,Available
3765,MG,ZS EV Hatch,Hatchback,2007,EV,Automatic,16.56,3859,148,5,Black,2418081,Used,2nd,Valid,North Nancytown,No,No,Available
3766,Mercedes,C-Class Coupe,Coupe,2007,CNG,Manual,10.65,1622,75,4,Green,3494065,New,3rd,Expired,South Carloshaven,Yes,No,Sold
3767,Mahindra,Scorpio,SUV,2022,EV,Manual,21.63,1896,298,7,Black,768186,Used,1st,Valid,Amyhaven,No,Yes,Sold
3768,Ford,Mustang Mach-E,EV,2023,CNG,Automatic,18.51,3941,150,7,Black,2787006,Used,2nd,Expired,North Nancytown,Yes,No,Available
3769,Hyundai,Venue,SUV,2008,EV,Manual,16.91,4329,360,8,Blue,2581015,Used,2nd,Valid,Sarafort,Yes,No,Sold
3770,Volkswagen,Virtus,Sedan,2017,Diesel,Manual,18.3,3090,97,7,Green,1117041,Used,3rd,Expired,New Brian,Yes,Yes,Sold
3771,BMW,Z4,Convertible,2017,EV,Automatic,14.55,3201,119,2,Green,3854495,Used,3rd,Expired,South Carloshaven,No,Yes,Available
3772,Audi,A5,Coupe,2023,CNG,Manual,13.73,3016,71,5,Silver,2541147,New,3rd,Expired,Linburgh,No,No,Sold
3773,Tata,Harrier,SUV,2006,EV,Automatic,16.63,4393,223,2,Green,3387098,New,2nd,Valid,Jennifermouth,No,No,Sold
3774,Mercedes,E-Class Cabriolet,Convertible,2014,Petrol,Manual,15.68,4524,415,5,Red,2599064,New,2nd,Valid,Shawnshire,Yes,Yes,Sold
3775,Honda,Odyssey,MPV,2012,Petrol,Automatic,19.15,3202,331,4,White,3170465,Used,2nd,Valid,West Ashleyside,No,No,Sold
3776,Audi,A3,Sedan,2025,Petrol,Manual,15.7,4888,149,7,Green,4568269,Used,2nd,Expired,Lake Krista,No,No,Available
3777,Renault,KWID,Hatchback,2009,Petrol,Automatic,10.43,4641,213,8,Green,2157818,New,3rd,Expired,Lake Katherine,Yes,No,Available
3778,Honda,Jazz,Hatchback,2006,Petrol,Manual,21.63,2711,371,5,Grey,661860,Used,1st,Valid,South Monica,Yes,No,Sold
3779,Renault,K-ZE,EV,2021,EV,Automatic,10.45,3800,60,4,Blue,1478317,Used,1st,Valid,Sarafort,No,No,Available
3780,BMW,X3,SUV,2025,EV,Manual,24.8,1059,369,7,White,1567272,New,2nd,Expired,Jamieberg,Yes,Yes,Sold
3781,Mercedes,C-Class Coupe,Coupe,2022,CNG,Manual,11.07,3148,137,5,Silver,1746489,Used,2nd,Valid,New Brian,No,No,Sold
3782,BMW,4 Series,Coupe,2025,Petrol,Manual,16.89,3950,320,8,Silver,1492280,Used,2nd,Valid,South Nicholas,No,Yes,Available
3783,Honda,Honda e,EV,2017,CNG,Automatic,21.39,2148,125,4,Grey,4244993,New,3rd,Valid,Daniellehaven,Yes,Yes,Available
3784,Renault,K-ZE,EV,2012,EV,Automatic,12.33,1203,185,8,White,3205346,Used,2nd,Valid,Port Rickyshire,Yes,Yes,Sold
3785,MG,ZS EV Hatch,Hatchback,2005,EV,Automatic,22.08,2583,397,2,Grey,4223042,Used,2nd,Expired,Shawnshire,Yes,No,Available
3786,Ford,Fusion,Sedan,2012,CNG,Manual,24.49,919,216,4,Grey,2054565,New,2nd,Expired,West Isaiah,No,Yes,Sold
3787,Renault,KWID,Hatchback,2015,CNG,Automatic,14.11,1054,279,5,Blue,2948760,Used,2nd,Expired,New John,Yes,Yes,Available
3788,Honda,Jazz,Hatchback,2009,CNG,Manual,10.49,1547,345,2,White,4680159,Used,2nd,Expired,Lake Ashleyside,No,No,Sold
3789,Toyota,Innova Crysta,SUV,2019,CNG,Manual,23.02,4354,226,7,Black,3218211,New,2nd,Expired,Jennifermouth,No,No,Available
3790,Maruti,Ertiga,MPV,2017,Petrol,Automatic,16.97,4253,436,5,Blue,4614279,New,1st,Expired,Lake Krista,No,Yes,Sold
3791,Honda,Honda e,EV,2019,EV,Manual,20.55,4019,142,7,Silver,4733041,Used,1st,Expired,South Michaelmouth,No,No,Sold
3792,Volkswagen,Virtus,Sedan,2011,EV,Automatic,20.32,2089,380,7,Black,3546162,New,2nd,Valid,Shawnshire,No,Yes,Available
3793,Honda,Jazz,Hatchback,2025,Diesel,Automatic,18.06,2699,423,7,White,1308816,New,3rd,Valid,New Billymouth,Yes,No,Sold
3794,Toyota,Corolla,Sedan,2022,CNG,Manual,22.53,2446,411,5,Black,4344982,Used,1st,Expired,North Nancytown,Yes,Yes,Sold
3795,Renault,Triber,Sedan,2020,Diesel,Manual,15.33,3650,244,7,Grey,770518,New,3rd,Valid,Richmondport,No,No,Sold
3796,BMW,4 Series,Coupe,2005,Petrol,Manual,17.72,1003,126,2,Silver,576322,Used,1st,Expired,Baldwinhaven,Yes,Yes,Sold
3797,MG,Hector,SUV,2012,Petrol,Automatic,17.04,2036,279,7,Red,3511188,New,1st,Expired,Stephaniemouth,Yes,Yes,Sold
3798,Audi,A6,Sedan,2016,EV,Automatic,15.57,3060,388,5,Blue,4774712,New,1st,Valid,Richmondport,No,No,Sold
3799,Ford,Figo,Hatchback,2023,CNG,Automatic,19.89,1518,322,8,Silver,4211917,New,2nd,Valid,New John,No,No,Sold
3800,Ford,Aspire,Sedan,2020,Petrol,Automatic,21.27,4171,404,5,Blue,1516142,New,3rd,Expired,Lake Brian,Yes,Yes,Sold
3801,Nissan,Sunny,Sedan,2021,Diesel,Manual,12.61,3732,199,2,Green,4930511,Used,1st,Valid,South James,No,No,Sold
3802,Toyota,Innova Crysta,SUV,2005,Petrol,Automatic,11.77,2117,78,5,Grey,1775631,Used,2nd,Valid,Port Mia,No,No,Sold
3803,Mercedes,C-Class Coupe,Coupe,2011,Petrol,Automatic,23.88,2976,177,8,Black,683582,New,3rd,Valid,Baldwinhaven,No,Yes,Available
3804,Tata,Tigor,Sedan,2007,EV,Automatic,14.08,2490,405,7,Silver,3059178,Used,3rd,Expired,Sarafort,Yes,Yes,Available
3805,Skoda,Enyaq,EV,2013,Diesel,Manual,13.12,4024,371,5,Red,4410445,Used,1st,Valid,Sarahside,Yes,No,Sold
3806,Ford,EcoSport,SUV,2012,Petrol,Automatic,11.67,3747,203,4,Green,4299857,Used,3rd,Expired,Arnoldmouth,Yes,No,Sold
3807,Audi,A5 Cabriolet,Convertible,2006,CNG,Manual,15.86,1403,104,2,Grey,3568390,New,1st,Valid,South Nicholas,Yes,Yes,Available
3808,Hyundai,Staria,MPV,2016,Diesel,Manual,16.36,3492,267,8,Grey,502220,Used,3rd,Valid,Lake Brian,Yes,Yes,Sold
3809,Honda,Honda e,EV,2007,Petrol,Manual,15.17,4271,191,2,Red,623065,Used,3rd,Expired,Lake Katherine,No,No,Available
3810,Volkswagen,T-Roc,SUV,2024,Diesel,Manual,16.05,2210,72,7,Green,3764945,New,1st,Valid,New John,Yes,Yes,Available
3811,Tata,Tigor,Sedan,2007,Diesel,Automatic,17.69,1460,81,5,Silver,4866806,New,1st,Valid,North Mary,No,No,Sold
3812,Ford,Aspire,Sedan,2019,EV,Automatic,17.71,3374,300,4,Black,592527,Used,2nd,Valid,New Brian,Yes,No,Available
3813,BMW,X5,SUV,2014,CNG,Automatic,10.9,3479,93,2,Green,858003,Used,3rd,Expired,North Nancytown,No,No,Available
3814,Skoda,Octavia,Sedan,2016,Petrol,Manual,19.11,1619,134,5,Grey,172941,New,2nd,Valid,Lake Katherine,No,Yes,Available
3815,Maruti,Vitara Brezza,SUV,2009,Petrol,Manual,16.2,4077,294,2,Red,2518652,New,2nd,Valid,North Nancytown,Yes,Yes,Sold
3816,Mahindra,XUV500,SUV,2017,Diesel,Automatic,23.01,2413,150,4,Grey,569704,New,2nd,Valid,North Nancytown,No,No,Available
3817,Maruti,Ertiga,MPV,2025,Diesel,Manual,22.06,2404,204,7,Silver,564490,Used,2nd,Valid,Jamieberg,No,No,Available
3818,Maruti,Dzire,Sedan,2006,CNG,Automatic,20.97,4415,215,7,Black,4305364,Used,3rd,Valid,Velazquezmouth,Yes,Yes,Available
3819,Mercedes,E-Class Cabriolet,Convertible,2014,CNG,Automatic,19.33,3212,278,2,Black,3038459,New,2nd,Valid,Linburgh,No,No,Available
3820,Skoda,Octavia,Sedan,2023,CNG,Automatic,22.71,1441,225,8,White,2647633,New,2nd,Valid,Lesterstad,Yes,Yes,Available
3821,Mercedes,GLC,SUV,2005,Petrol,Automatic,14.2,4168,255,2,White,1194776,New,3rd,Expired,West Jennifer,No,No,Sold
3822,MG,ZS EV Hatch,Hatchback,2025,EV,Manual,23.38,1061,344,8,Grey,2246080,New,1st,Expired,North Bethanyville,Yes,No,Sold
3823,Volkswagen,ID.4,EV,2025,Diesel,Manual,24.46,3490,250,8,Green,3734081,Used,1st,Valid,Port Rickyshire,No,Yes,Sold
3824,Tata,Nexon EV,EV,2010,Petrol,Automatic,14.81,4383,90,4,Red,2702228,Used,3rd,Valid,Port Nicolefurt,Yes,No,Sold
3825,Skoda,Kushaq,SUV,2020,Petrol,Automatic,13.24,3776,102,7,Silver,4462553,Used,2nd,Valid,Stephaniemouth,No,Yes,Sold
3826,BMW,X3,SUV,2019,Diesel,Automatic,18.64,4353,446,7,Black,1319543,Used,3rd,Valid,Richmondport,Yes,No,Sold
3827,Mahindra,Thar,SUV,2006,Diesel,Automatic,24.15,4800,130,2,Black,4364171,Used,3rd,Valid,Stephaniemouth,Yes,Yes,Sold
3828,Volkswagen,Vento,Sedan,2008,EV,Manual,12.46,1667,323,8,Grey,1259429,New,2nd,Expired,North Mary,No,No,Available
3829,Kia,Picanto,Hatchback,2015,CNG,Automatic,23.62,3931,217,4,Silver,2611526,Used,3rd,Valid,Graybury,No,Yes,Sold
3830,Hyundai,Aura,Sedan,2005,CNG,Manual,11.02,1693,307,2,Grey,846359,Used,2nd,Valid,Daniellehaven,No,No,Available
3831,Tata,Tigor,Sedan,2020,EV,Manual,17.13,3296,226,5,White,899232,Used,2nd,Expired,Graybury,No,Yes,Available
3832,Mahindra,Marazzo EV,MPV,2019,Diesel,Manual,19.6,4990,190,8,Green,124887,New,3rd,Expired,South Monica,Yes,No,Available
3833,Honda,Honda e,EV,2025,Petrol,Automatic,17.15,4869,430,7,Silver,717865,Used,3rd,Valid,New John,No,Yes,Sold
3834,MG,Hector,SUV,2019,EV,Automatic,17.02,2893,107,5,Silver,2937067,New,3rd,Expired,New Billymouth,No,Yes,Sold
3835,Audi,Q5,SUV,2013,CNG,Manual,19.54,4205,421,4,Grey,3461792,New,3rd,Expired,Lesterstad,No,No,Available
3836,MG,Hector,SUV,2025,EV,Manual,20.27,1426,420,8,Red,2703403,New,2nd,Valid,New John,Yes,Yes,Available
3837,Toyota,Corolla,Sedan,2015,Diesel,Manual,14.33,1011,218,8,Red,4194436,Used,3rd,Expired,West Ashleyside,No,No,Sold
3838,Mahindra,Marazzo EV,MPV,2006,CNG,Manual,16.24,3054,442,8,Silver,2093657,New,2nd,Valid,New John,Yes,Yes,Sold
3839,MG,ZS EV Hatch,Hatchback,2015,Diesel,Automatic,19.01,2539,192,4,Red,4094023,Used,1st,Valid,Lake Ashleyside,Yes,Yes,Available
3840,Honda,WR-V,SUV,2009,EV,Automatic,16.48,2978,446,2,Red,2925054,Used,1st,Expired,Sarafort,Yes,No,Sold
3841,Renault,Triber,Sedan,2023,EV,Automatic,21.44,2380,325,5,White,2750483,Used,1st,Valid,New Yolanda,Yes,Yes,Sold
3842,Renault,Kiger,SUV,2011,Petrol,Automatic,23.84,4882,349,7,Blue,948553,Used,2nd,Valid,Scottfurt,Yes,No,Available
3843,Volkswagen,ID.4,EV,2009,CNG,Automatic,12.82,4050,288,7,White,3946283,Used,3rd,Expired,North Bethanyville,No,Yes,Available
3844,Volkswagen,ID.4,EV,2025,Diesel,Automatic,13.42,3316,202,5,White,3578714,Used,3rd,Valid,South Carloshaven,No,Yes,Sold
3845,Maruti,Dzire,Sedan,2013,EV,Manual,14.16,4283,231,2,Blue,844211,Used,1st,Expired,Claudiatown,No,No,Available
3846,Renault,Duster,SUV,2024,Diesel,Manual,21.4,4473,338,5,Grey,1938380,New,1st,Expired,West Michaelfurt,No,No,Available
3847,Hyundai,Venue,SUV,2007,Diesel,Manual,22.23,4396,366,8,Black,2324987,New,1st,Expired,Lesterstad,No,No,Sold
3848,Maruti,WagonR EV,EV,2008,Diesel,Automatic,13.67,2789,178,7,Blue,3872074,Used,1st,Expired,Claudiatown,Yes,Yes,Available
3849,Mercedes,C-Class,Sedan,2011,CNG,Manual,15.57,3967,392,5,Black,3476917,New,3rd,Valid,South Monica,No,Yes,Available
3850,Ford,Tourneo,MPV,2024,Petrol,Manual,19.83,3664,226,5,Red,3452826,New,1st,Valid,New Yolanda,No,No,Available
3851,Skoda,Scala,Hatchback,2005,CNG,Manual,10.86,4469,446,8,Blue,2984213,New,2nd,Expired,Jamieberg,Yes,Yes,Available
3852,Mercedes,GLA,SUV,2015,EV,Manual,14.61,2467,163,7,Green,4799677,New,1st,Valid,Sarahside,Yes,No,Available
3853,Volkswagen,Virtus,Sedan,2013,Petrol,Manual,18.27,4296,68,2,Grey,1185784,New,3rd,Valid,Velazquezmouth,Yes,Yes,Available
3854,BMW,Z4,Convertible,2018,Petrol,Automatic,13.52,3658,376,8,Blue,3202241,New,3rd,Valid,Scottfurt,No,No,Available
3855,Audi,e-tron,EV,2010,CNG,Automatic,18.47,1671,107,8,Grey,3002362,Used,1st,Valid,North Bethanyville,No,Yes,Sold
3856,Ford,Fusion,Sedan,2015,Diesel,Manual,20.19,4029,76,4,Grey,4209911,Used,2nd,Valid,West Michaelfurt,Yes,No,Sold
3857,Mercedes,GLE,SUV,2011,Diesel,Manual,13.98,4840,328,4,Blue,1467057,Used,3rd,Expired,New Billymouth,No,No,Sold
3858,Hyundai,Creta,SUV,2017,Diesel,Manual,21.6,3162,65,7,Silver,3358220,Used,3rd,Valid,Lake Brian,No,Yes,Sold
3859,BMW,3 Series,Sedan,2008,Petrol,Automatic,13,4067,259,4,White,4080501,Used,2nd,Valid,West Ashleyside,Yes,No,Available
3860,Kia,Carnival,SUV,2015,Petrol,Manual,22.89,3078,84,4,Green,1842095,New,2nd,Expired,Velazquezmouth,Yes,No,Available
3861,Toyota,Innova Crysta,MPV,2016,Diesel,Automatic,13.91,3617,129,7,Grey,4095948,Used,1st,Valid,West Michaelfurt,No,Yes,Available
3862,Nissan,Altima,Sedan,2007,CNG,Automatic,24.71,2596,150,7,Black,4867242,Used,1st,Valid,Lake Krista,No,No,Sold
3863,Kia,EV6,EV,2013,Diesel,Automatic,11.41,3462,114,2,White,1996229,New,1st,Expired,Lake Brian,Yes,No,Sold
3864,Hyundai,Verna,Sedan,2011,Diesel,Automatic,15.3,2765,241,8,Green,951833,Used,3rd,Valid,Richmondport,Yes,Yes,Sold
3865,Honda,Odyssey,MPV,2007,CNG,Automatic,19.22,3014,233,5,White,1614629,New,1st,Valid,Robertschester,No,No,Sold
3866,Skoda,Enyaq,EV,2021,Petrol,Automatic,10.05,1800,263,4,Blue,4454456,Used,1st,Valid,North Gina,No,No,Available
3867,Hyundai,i20,Hatchback,2022,Petrol,Automatic,20.46,2325,449,5,White,2005850,Used,2nd,Valid,New Yolanda,Yes,Yes,Sold
3868,Volkswagen,Golf,Hatchback,2025,Petrol,Manual,17.17,2107,389,8,Black,3335439,New,1st,Valid,North Tiffany,No,No,Sold
3869,Honda,Amaze,Sedan,2024,EV,Automatic,11.1,3090,175,2,White,4820225,Used,2nd,Expired,Lake Krista,Yes,No,Sold
3870,MG,ZS EV Hatch,Hatchback,2014,EV,Manual,14.45,3166,139,7,Silver,326103,Used,3rd,Valid,Richmondport,No,Yes,Available
3871,Mercedes,C-Class Coupe,Coupe,2015,Diesel,Manual,21.12,1666,297,2,Blue,4502590,New,2nd,Valid,Lake Tiffany,Yes,Yes,Available
3872,Volkswagen,ID.4,EV,2008,Petrol,Manual,20.25,1057,210,4,Green,1457483,New,3rd,Valid,New Michelleshire,No,No,Sold
3873,Maruti,Vitara Brezza,SUV,2005,Petrol,Automatic,20.89,2145,106,8,Black,2137819,Used,3rd,Valid,West Ashleyside,Yes,No,Sold
3874,Audi,A6,Sedan,2020,EV,Manual,19.78,4391,317,5,Green,4118339,Used,1st,Expired,Jennifermouth,No,No,Available
3875,Mahindra,XUV700,SUV,2024,CNG,Automatic,21.5,2305,265,8,Red,3663955,Used,1st,Valid,New Brian,No,Yes,Available
3876,Toyota,Innova Crysta,MPV,2014,EV,Manual,17,3457,439,5,Green,475863,New,2nd,Expired,North Bethanyville,Yes,Yes,Available
3877,Kia,Carnival,SUV,2008,Petrol,Manual,10.63,2402,204,5,White,840085,New,1st,Expired,Sarafort,No,No,Sold
3878,Hyundai,Venue,SUV,2011,Petrol,Automatic,20.09,4555,223,5,Red,2281142,New,2nd,Valid,New Yolanda,Yes,Yes,Available
3879,Mercedes,GLA,SUV,2021,Diesel,Automatic,21.3,3123,448,2,Silver,4601328,Used,2nd,Expired,Port Rickyshire,No,No,Sold
3880,Ford,EcoSport,SUV,2010,CNG,Manual,14.33,3146,419,8,Silver,3634323,New,3rd,Expired,Lake Tiffany,No,No,Sold
3881,Volkswagen,T-Roc,SUV,2008,Diesel,Automatic,14.44,2823,315,5,Grey,3303117,New,1st,Expired,Scottfurt,Yes,No,Available
3882,Nissan,Kicks,SUV,2017,EV,Manual,16.46,4128,60,5,Red,2805030,Used,3rd,Valid,Claudiatown,Yes,Yes,Available
3883,Tata,Nexon EV,EV,2018,EV,Manual,23.22,4689,441,4,Green,3182820,Used,3rd,Expired,North Tiffany,Yes,Yes,Available
3884,MG,ZS EV Hatch,Hatchback,2023,Petrol,Automatic,18.18,3240,174,4,Grey,2106217,Used,3rd,Valid,Baldwinhaven,Yes,No,Available
3885,Toyota,Innova Crysta,MPV,2014,Diesel,Manual,19.05,4217,397,4,Grey,3925469,Used,2nd,Expired,Jamieberg,Yes,Yes,Sold
3886,Honda,CR-V,SUV,2013,EV,Manual,17.27,4162,296,2,White,4780795,Used,2nd,Valid,Baldwinhaven,Yes,No,Available
3887,Tata,Nexon,SUV,2008,EV,Automatic,11.33,2676,293,2,Blue,1110447,Used,2nd,Valid,Lesterstad,Yes,No,Sold
3888,Maruti,WagonR EV,EV,2025,Petrol,Automatic,12.25,3385,441,8,Red,4597098,Used,2nd,Expired,Linburgh,Yes,No,Sold
3889,Nissan,Leaf,EV,2018,EV,Manual,22.84,1796,163,4,White,4670834,Used,2nd,Valid,West Michaelfurt,No,No,Available
3890,Toyota,Innova Crysta,SUV,2010,Petrol,Manual,10.41,1659,267,2,Silver,4109408,Used,3rd,Valid,Lake Brian,Yes,No,Sold
3891,BMW,5 Series,Sedan,2018,Petrol,Automatic,17.66,2660,416,5,Silver,1744632,New,1st,Expired,Lake Tiffany,Yes,Yes,Sold
3892,Hyundai,Aura,Sedan,2025,Petrol,Automatic,20.89,3770,396,5,Green,445944,Used,1st,Expired,New John,No,Yes,Available
3893,Kia,Picanto,Hatchback,2007,CNG,Automatic,23.25,2116,197,8,White,1465582,Used,3rd,Valid,North Bethanyville,Yes,No,Sold
3894,Ford,Mustang Mach-E,EV,2025,Diesel,Automatic,20.11,1750,392,4,Red,1103869,New,1st,Valid,North Nancytown,No,Yes,Available
3895,Renault,Clio,Hatchback,2009,Diesel,Manual,10.72,2443,245,2,White,257569,Used,1st,Valid,South Nicholas,No,No,Available
